naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4,cap_labor_ratio,non_prod_workers,labor_productivity,revenue_per_worker,naics_title,match_level,short_title,short_label,full_label,Industry,robots_adopted,robotics_productivity_gain,robotics_cost_savings,jobs_displaced,training_hours,manuf_export_share,gdp_per_capita,inflation,real_gdp
335999,2015,29.8,2286.4,14.5,29.0,700.5,10717.7,5291.8,5481.2,220.5,2010.0,67.5,2791.1,1808.5,982.6,1.021000028,1.003000021,1.011999965,1.159000039,0.034000002,0.981000006,0.035,0.981000006,93.66107382550335,15.3,183.93288590604027,359.6543624161074,All Other Miscellaneous Electrical Equipment and Component Manufacturing,exact,All Other Misc Elec Equip & Component...,335999 | All Other Misc Elec Equip & Component...,335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
335999,2016,30.0,2364.5,14.3,28.5,729.5,10800.3,4995.4,5672.1,245.2,1815.8,64.4,2797.4,1814.5,982.9,1.02699995,0.999000013,1.00999999,1.088000059,0.024,1.004999995,0.025,1.004999995,93.24666666666667,15.7,189.07000000000002,360.01,All Other Miscellaneous Electrical Equipment and Component Manufacturing,exact,All Other Misc Elec Equip & Component...,335999 | All Other Misc Elec Equip & Component...,335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
335999,2017,36.0,2634.7,19.9,36.9,899.0,10672.2,4862.8,5819.0,167.3,1995.9,69.2,,,,1.041000009,1.016000032,,1.213999987,,,,,,16.1,161.63888888888889,296.45000000000005,All Other Miscellaneous Electrical Equipment and Component Manufacturing,exact,All Other Misc Elec Equip & Component...,335999 | All Other Misc Elec Equip & Component...,335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
335999,2018,34.4,2446.4,19.4,34.4,900.3,11260.9,4816.9,6490.4,,2071.9,72.9,,,,1.059000015,1.042000055,,1.241999984,,,,,,15.0,188.67441860465115,327.3517441860465,All Other Miscellaneous Electrical Equipment and Component Manufacturing,exact,All Other Misc Elec Equip & Component...,335999 | All Other Misc Elec Equip & Component...,335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336111,2015,78.2,6091.3,67.2,140.0,4795.8,124761.4,100587.8,24187.1,5695.5,4443.4,387.4,38344.4,27070.7,11273.6,1.052999973,1.011000037,1.01699996,1.133000016,-0.046999998,0.936999977,-0.046999998,0.936999977,490.3375959079284,11.0,309.29795396419433,1595.4143222506393,Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,Automobile & Light Duty Motor Vehicle...,336111 | Automobile & Light Duty Motor Vehicle...,336111 - Automobile and Light Duty Motor Vehicle ManufacturingT,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
336111,2016,82.4,6382.8,71.1,144.5,5089.4,129996.2,102697.8,26941.9,3340.8,3581.1,384.9,40624.6,28998.7,11625.9,1.062000036,1.003000021,1.014999986,1.126000047,0.0,0.936999977,0.0,0.936999977,493.01699029126206,11.300000000000011,326.9648058252427,1577.6237864077668,Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,Automobile & Light Duty Motor Vehicle...,336111 | Automobile & Light Duty Motor Vehicle...,336111 - Automobile and Light Duty Motor Vehicle ManufacturingT,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
336111,2017,80.8,6564.1,63.1,119.6,4596.1,99360.9,79653.3,19730.2,1448.9,3435.2,290.5,,,,1.075999975,1.008999944,,1.251000047,,,,,,17.699999999999996,244.18564356435644,1229.7141089108911,Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,Automobile & Light Duty Motor Vehicle...,336111 | Automobile & Light Duty Motor Vehicle...,336111 - Automobile and Light Duty Motor Vehicle ManufacturingT,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
336111,2018,81.9,6672.1,63.1,124.2,4640.8,104986.8,85576.6,19488.4,,4041.0,318.3,,,,1.083999991,1.024999976,,1.274000049,,,,,,18.800000000000004,237.95360195360195,1281.89010989011,Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,Automobile & Light Duty Motor Vehicle...,336111 | Automobile & Light Duty Motor Vehicle...,336111 - Automobile and Light Duty Motor Vehicle ManufacturingT,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336112,2015,80.9,6262.2,72.0,151.3,5378.9,179234.7,135224.0,44267.9,4174.3,3561.9,394.3,36864.1,25214.7,11649.3,1.052999973,1.00999999,1.011999965,1.057000041,0.003,1.006999969,0.003,1.006999969,455.67490729295423,8.900000000000006,547.1928306551298,2215.5092707045737,Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,Automobile & Light Duty Motor Vehicle...,336112 | Automobile & Light Duty Motor Vehicle...,336112 - Automobile and Light Duty Motor Vehicle ManufacturingT,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
336112,2016,86.6,6690.9,77.2,162.5,5804.7,187523.1,139233.5,48362.1,2204.1,3685.0,411.6,38184.5,26389.1,11795.4,1.062000036,1.0,1.011000037,1.100000024,-0.002,1.004999995,-0.002,1.004999995,440.92956120092384,9.399999999999991,558.4538106235566,2165.3937644341804,Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,Automobile & Light Duty Motor Vehicle...,336112 | Automobile & Light Duty Motor Vehicle...,336112 - Automobile and Light Duty Motor Vehicle ManufacturingT,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
336112,2017,97.1,7530.0,86.7,172.7,6399.6,198427.6,147935.5,50610.3,3695.4,4411.2,433.7,,,,1.075999975,1.006000042,,1.218999982,,,,,,10.399999999999991,521.2183316168898,2043.538619979403,Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,Automobile & Light Duty Motor Vehicle...,336112 | Automobile & Light Duty Motor Vehicle...,336112 - Automobile and Light Duty Motor Vehicle ManufacturingT,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
336112,2018,108.1,8383.8,95.4,196.9,7122.5,216565.9,164395.4,52246.3,,4511.9,464.4,,,,1.083999991,1.023000002,,1.236999989,,,,,,12.699999999999989,483.31452358926924,2003.3848288621648,Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,Automobile & Light Duty Motor Vehicle...,336112 | Automobile & Light Duty Motor Vehicle...,336112 - Automobile and Light Duty Motor Vehicle ManufacturingT,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336120,2015,31.4,1806.1,25.9,50.1,1338.7,33095.7,24762.2,8535.9,146.3,1920.8,60.8,3255.8,1637.3,1618.5,1.05400002,1.01699996,1.018000007,0.978999972,0.015,1.072999954,0.015,1.072999954,103.68789808917198,5.5,271.843949044586,1054.0031847133757,Heavy Duty Truck Manufacturing,exact,Heavy Duty Truck Mfg,336120 | Heavy Duty Truck Mfg,336120 - Heavy Duty Truck Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
336120,2016,28.7,1696.4,22.5,44.1,1193.0,26839.8,19722.9,6919.7,203.8,1771.3,56.9,3173.2,1556.8,1616.4,1.074000001,1.006999969,1.01699996,1.003000021,-0.059,1.011999965,-0.059,1.011999965,110.56445993031359,6.199999999999999,241.10452961672473,935.184668989547,Heavy Duty Truck Manufacturing,exact,Heavy Duty Truck Mfg,336120 | Heavy Duty Truck Mfg,336120 - Heavy Duty Truck Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
336120,2017,25.2,1611.6,22.2,41.1,1232.6,25651.7,18800.7,6936.2,369.6,1609.6,53.3,,,,1.095000029,1.016000032,,1.116999984,,,,,,3.0,275.24603174603175,1017.9246031746032,Heavy Duty Truck Manufacturing,exact,Heavy Duty Truck Mfg,336120 | Heavy Duty Truck Mfg,336120 - Heavy Duty Truck Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
336120,2018,27.9,1873.9,23.1,47.6,1442.4,31374.1,22423.4,9180.4,,2020.4,59.6,,,,1.10800004,1.034999967,,1.139999986,,,,,,4.799999999999997,329.04659498207883,1124.5197132616488,Heavy Duty Truck Manufacturing,exact,Heavy Duty Truck Mfg,336120 | Heavy Duty Truck Mfg,336120 - Heavy Duty Truck Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336211,2015,45.5,2156.0,35.3,74.6,1366.0,14059.5,9218.7,4827.5,183.0,2084.8,85.3,2475.1,1501.7,973.4,1.041000009,1.023000002,1.021000028,0.93900001,-0.007,1.029000044,-0.007,1.029000044,54.39780219780219,10.200000000000003,106.0989010989011,309.0,Motor Vehicle Body Manufacturing,exact,Motor Vehicle Body Mfg,336211 | Motor Vehicle Body Mfg,336211 - Motor Vehicle Body Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
336211,2016,47.9,2260.2,36.1,76.3,1422.8,14565.4,9376.6,5306.8,222.9,2100.6,84.8,2483.9,1506.8,977.1,1.049999952,1.024999976,1.019999981,0.907999992,0.006,1.036000013,0.006,1.036000013,51.85594989561587,11.799999999999997,110.7891440501044,304.07933194154487,Motor Vehicle Body Manufacturing,exact,Motor Vehicle Body Mfg,336211 | Motor Vehicle Body Mfg,336211 - Motor Vehicle Body Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
336211,2017,46.0,2304.7,36.6,73.9,1538.7,14392.5,9105.3,5322.0,350.1,2211.2,79.2,,,,1.059999943,1.044999957,,1.008999944,,,,,,9.399999999999999,115.69565217391305,312.8804347826087,Motor Vehicle Body Manufacturing,exact,Motor Vehicle Body Mfg,336211 | Motor Vehicle Body Mfg,336211 - Motor Vehicle Body Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
336211,2018,47.5,2374.9,37.9,73.2,1659.4,15056.9,9684.3,5428.1,,2402.5,83.1,,,,1.088000059,1.075000048,,1.027999997,,,,,,9.600000000000001,114.27578947368421,316.9873684210526,Motor Vehicle Body Manufacturing,exact,Motor Vehicle Body Mfg,336211 | Motor Vehicle Body Mfg,336211 - Motor Vehicle Body Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336212,2015,31.2,1420.8,26.4,54.9,1038.9,10022.5,7064.0,2936.5,195.5,1560.8,51.5,1503.2,788.9,714.3,1.026000023,0.991999984,1.014999986,0.986000001,-0.009,0.950999975,-0.009,0.950999975,48.17948717948718,4.800000000000001,94.11858974358975,321.23397435897436,Truck Trailer Manufacturing,exact,Truck Trailer Mfg,336212 | Truck Trailer Mfg,336212 - Truck Trailer Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
336212,2016,29.0,1324.2,24.1,50.5,976.4,9262.1,6341.8,2885.5,154.7,1444.4,48.5,1567.1,831.9,735.1,1.027999997,0.975000024,1.014999986,0.992999971,-0.016000001,0.93599999,-0.016000001,0.93599999,54.03793103448275,4.899999999999999,99.5,319.3827586206897,Truck Trailer Manufacturing,exact,Truck Trailer Mfg,336212 | Truck Trailer Mfg,336212 - Truck Trailer Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
336212,2017,36.4,1641.5,30.4,57.8,1193.6,10705.7,7496.1,3276.5,183.7,1135.2,55.8,,,,1.032999992,1.00999999,,1.105000019,,,,,,6.0,90.01373626373626,294.1126373626374,Truck Trailer Manufacturing,exact,Truck Trailer Mfg,336212 | Truck Trailer Mfg,336212 - Truck Trailer Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
336212,2018,38.1,1708.2,31.7,55.8,1249.5,12084.8,8454.0,3526.6,,1375.3,61.5,,,,1.082999945,1.062999964,,1.128999949,,,,,,6.400000000000002,92.56167979002625,317.1863517060367,Truck Trailer Manufacturing,exact,Truck Trailer Mfg,336212 | Truck Trailer Mfg,336212 - Truck Trailer Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336213,2015,9.5,495.9,7.5,16.0,320.1,4148.0,2965.7,1141.0,41.4,627.0,13.0,486.8,226.2,260.6,1.029000044,1.042999983,1.013000011,0.953000009,0.02,1.175999999,0.02,1.175999999,51.242105263157896,2.0,120.10526315789474,436.63157894736844,Motor Home Manufacturing,exact,Motor Home Mfg,336213 | Motor Home Mfg,336213 - Motor Home Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
336213,2016,10.5,549.7,8.2,16.9,351.5,4660.3,3369.0,1343.3,60.9,751.2,13.7,493.4,232.0,261.4,1.049000025,1.054999948,1.014000058,0.941999972,0.002,1.177999973,0.002,1.177999973,46.99047619047619,2.3000000000000007,127.93333333333332,443.83809523809526,Motor Home Manufacturing,exact,Motor Home Mfg,336213 | Motor Home Mfg,336213 - Motor Home Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
336213,2017,12.1,633.3,10.3,19.0,439.1,5370.4,3821.1,1578.1,61.7,837.5,17.6,,,,1.072999954,1.077000022,,1.047999978,,,,,,1.799999999999999,130.4214876033058,443.8347107438016,Motor Home Manufacturing,exact,Motor Home Mfg,336213 | Motor Home Mfg,336213 - Motor Home Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
336213,2018,13.7,650.3,10.6,19.4,432.6,5468.9,3914.1,1587.2,,826.5,17.6,,,,1.097000003,1.098999977,,1.069000006,,,,,,3.0999999999999996,115.85401459854016,399.18978102189783,Motor Home Manufacturing,exact,Motor Home Mfg,336213 | Motor Home Mfg,336213 - Motor Home Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336214,2015,44.6,2170.0,36.8,73.0,1533.1,14045.5,8760.8,5306.4,165.4,961.2,45.9,1393.5,659.0,734.5,1.06400001,1.003000021,1.029999971,0.992999971,-0.013,1.05400002,-0.013,1.052999973,31.24439461883408,7.800000000000004,118.97757847533632,314.92152466367713,Travel Trailer and Camper Manufacturing,exact,Travel Trailer & Camper Mfg,336214 | Travel Trailer & Camper Mfg,336214 - Travel Trailer and Camper Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
336214,2016,45.0,2182.6,36.5,72.6,1507.7,13487.6,8193.7,5294.3,157.8,876.0,42.6,1454.0,685.1,768.9,1.075999975,0.995000005,1.031000018,0.861000001,-0.028000001,1.024999976,-0.028000001,1.024999976,32.31111111111111,8.5,117.65111111111112,299.72444444444443,Travel Trailer and Camper Manufacturing,exact,Travel Trailer & Camper Mfg,336214 | Travel Trailer & Camper Mfg,336214 - Travel Trailer and Camper Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
336214,2017,51.4,2724.3,42.9,85.6,2012.9,17216.7,10749.0,6544.3,259.8,1296.8,58.6,,,,1.100000024,1.029000044,,0.958999991,,,,,,8.5,127.32101167315176,334.95525291828795,Travel Trailer and Camper Manufacturing,exact,Travel Trailer & Camper Mfg,336214 | Travel Trailer & Camper Mfg,336214 - Travel Trailer and Camper Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
336214,2018,57.2,2928.4,46.3,87.9,2196.6,18391.1,11626.1,6891.0,,1437.8,64.1,,,,1.146000028,1.074000001,,0.980000019,,,,,,10.900000000000006,120.47202797202796,321.52272727272725,Travel Trailer and Camper Manufacturing,exact,Travel Trailer & Camper Mfg,336214 | Travel Trailer & Camper Mfg,336214 - Travel Trailer and Camper Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336310,2015,55.4,3537.5,44.1,94.4,2577.2,34168.3,23721.3,10798.0,1703.1,2798.9,295.3,17795.5,13242.0,4553.6,0.995999992,1.003000021,1.006000042,1.036999941,0.005,1.027999997,0.005,1.027999997,321.2184115523466,11.299999999999997,194.90974729241879,616.7563176895308,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,exact,Motor Vehicle Gasoline Engine & Engin...,336310 | Motor Vehicle Gasoline Engine & Engin...,336310 - Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
336310,2016,54.7,3779.5,43.9,93.9,2833.3,33878.8,23342.3,10348.1,1299.2,2691.6,298.2,18061.8,13554.0,4507.8,1.001999974,0.99000001,1.003999949,1.072000027,-0.014,1.013000011,-0.014,1.013000011,330.19744058500913,10.800000000000004,189.17915904936015,619.3564899451554,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,exact,Motor Vehicle Gasoline Engine & Engin...,336310 | Motor Vehicle Gasoline Engine & Engin...,336310 - Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
336310,2017,62.3,3965.5,48.9,103.0,2873.5,38814.0,26890.2,11935.8,1172.5,2953.3,294.0,,,,1.014000058,1.003999949,,1.19599998,,,,,,13.399999999999999,191.58587479935795,623.0176565008026,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,exact,Motor Vehicle Gasoline Engine & Engin...,336310 | Motor Vehicle Gasoline Engine & Engin...,336310 - Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
336310,2018,63.3,4143.9,49.0,105.5,2963.5,39966.2,27694.1,12312.9,,2976.0,308.1,,,,1.01699996,1.032999992,,1.22300005,,,,,,14.299999999999997,194.5165876777251,631.3775671406003,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,exact,Motor Vehicle Gasoline Engine & Engin...,336310 | Motor Vehicle Gasoline Engine & Engin...,336310 - Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336320,2015,56.5,2884.0,42.6,86.1,1873.1,24935.6,16415.8,8530.3,593.9,3202.6,169.7,8196.3,5755.9,2440.3,1.014999986,0.992999971,1.006000042,1.06400001,0.008,1.067000031,0.008,1.067000031,145.06725663716813,13.899999999999999,150.9787610619469,441.3380530973451,Motor Vehicle Electrical and Electronic Equipment Manufacturing,exact,Motor Vehicle Elec & Elec Equip Mfg,336320 | Motor Vehicle Elec & Elec Equip Mfg,336320 - Motor Vehicle Electrical and Electronic Equipment Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
336320,2016,57.2,2971.1,42.8,86.0,1930.4,24869.2,16153.0,8694.6,528.4,3190.9,169.5,8094.9,5697.1,2397.8,1.006999969,0.976000011,1.003999949,1.014000058,0.006,1.072999954,0.006,1.072999954,141.51923076923075,14.400000000000006,152.0034965034965,434.7762237762238,Motor Vehicle Electrical and Electronic Equipment Manufacturing,exact,Motor Vehicle Elec & Elec Equip Mfg,336320 | Motor Vehicle Elec & Elec Equip Mfg,336320 - Motor Vehicle Electrical and Electronic Equipment Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
336320,2017,58.9,2924.6,43.6,81.5,1830.2,23344.8,14654.0,8775.4,605.5,2458.6,152.2,,,,1.00999999,0.995000005,,1.131999969,,,,,,15.299999999999997,148.9881154499151,396.34634974533105,Motor Vehicle Electrical and Electronic Equipment Manufacturing,exact,Motor Vehicle Elec & Elec Equip Mfg,336320 | Motor Vehicle Elec & Elec Equip Mfg,336320 - Motor Vehicle Electrical and Electronic Equipment Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
336320,2018,59.8,3165.9,44.7,82.0,1904.7,25285.3,16143.6,9219.6,,2780.6,164.1,,,,1.011000037,1.019999981,,1.159000039,,,,,,15.099999999999994,154.17391304347828,422.83110367892976,Motor Vehicle Electrical and Electronic Equipment Manufacturing,exact,Motor Vehicle Elec & Elec Equip Mfg,336320 | Motor Vehicle Elec & Elec Equip Mfg,336320 - Motor Vehicle Electrical and Electronic Equipment Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
336330,2015,36.3,1845.1,26.9,56.5,1146.6,14932.9,10076.9,4910.9,459.4,1299.6,148.3,5337.6,3867.1,1470.5,0.981000006,0.980000019,1.004999995,0.98299998,-0.005,1.050999999,-0.005,1.050999999,147.0413223140496,9.399999999999999,135.28650137741047,411.37465564738295,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,exact,Motor Vehicle Steering & Suspension C...,336330 | Motor Vehicle Steering & Suspension C...,336330 - Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
